1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
198	-0.692571	5.890000	24.725465	0.000530	4.3
199	-0.692578	5.880000	24.734664	0.000569	4.0
200	-0.692586	5.870000	24.743869	0.000494	4.1
201	-0.692591	5.860000	24.753081	0.000505	3.7
202	-0.692596	5.850000	24.762300	0.000409	3.7
203	-0.692600	5.840000	24.771526	0.000374	4.7
204	-0.692603	5.830000	24.780759	0.000344	4.8
205	-0.692606	5.820000	24.789998	0.000394	5.1
206	-0.692608	5.810000	24.799245	0.000303	4.2
207	-0.692610	5.800000	24.808498	0.000283	8.4
208	-0.692612	5.790000	24.817759	0.000264	5.8
209	-0.692613	5.780000	24.827026	0.000346	5.3
210	-0.692614	5.770000	24.836300	0.000244	3.7
211	-0.692616	5.760000	24.845581	0.000229	4.3
212	-0.692617	5.750000	24.854870	0.000216	3.6
213	-0.692618	5.740000	24.864165	0.000205	5.2
214	-0.692619	5.730000	24.873467	0.000324	4.0
215	-0.692620	5.720000	24.882775	0.000196	3.8
216	-0.692621	5.710000	24.892091	0.000186	4.8
217	-0.692622	5.700000	24.901414	0.000176	4.4
218	-0.692622	5.690000	24.910744	0.000168	4.2
219	-0.692623	5.680000	24.920081	0.000160	5.4
220	-0.692624	5.670000	24.929425	0.000154	4.9
221	-0.692624	5.660000	24.938776	0.000318	5.4
222	-0.692625	5.650000	24.948134	0.000153	4.1
223	-0.692625	5.640000	24.957498	0.000145	4.6
224	-0.692626	5.630000	24.966870	0.000139	3.9
225	-0.692626	5.620000	24.976249	0.000133	4.9
226	-0.692627	5.610000	24.985635	0.000128	4.1
227	-0.692627	5.600000	24.995029	0.000113	4.3
228	-0.692627	5.590000	25.004429	0.000110	3.9
229	-0.692628	5.580000	25.013836	0.000106	4.0
230	-0.692628	5.570000	25.023250	0.000103	4.1
231	-0.692628	5.560000	25.032672	0.000100	5.1
232	-0.692628	5.550000	25.042100	0.000108	5.8
233	-0.692629	5.540000	25.051536	0.000105	3.9
234	-0.693248	5.530000	25.060979	0.000100	4.4
235	-0.693248	5.520000	25.070428	0.000098	4.7
236	-0.693249	5.510000	25.079885	0.000095	3.8
237	-0.693249	5.500000	25.089349	0.000209	3.7
238	-0.693870	5.490000	25.098821	0.000198	6.5
239	-0.693870	5.480000	25.108299	0.000288	4.3
240	-0.693871	5.470000	25.117785	0.000186	3.8
241	-0.693872	5.460000	25.127277	0.000179	4.9
242	-0.693872	5.450000	25.136777	0.000173	3.5
243	-0.693873	5.440000	25.146284	0.000283	3.7
244	-0.693873	5.430000	25.155799	0.000174	4.3
245	-0.693874	5.420000	25.165320	0.000168	3.1
246	-0.693875	5.410000	25.174849	0.000162	4.5
247	-0.693875	5.400000	25.184385	0.000278	1.4
248	-0.693875	5.390000	25.193928	0.000164	2.1
249	-0.693876	6.390000	24.274106	0.000158	1.4
250	-0.693877	6.380000	24.282972	0.000152	2.0
251	-0.693877	6.370000	24.291844	0.000273	4.0
252	-0.693877	6.360000	24.300722	0.000155	4.5
253	-0.693878	7.360000	23.443856	0.000149	4.6
254	-0.693878	7.350000	23.452126	0.000144	4.2
255	-0.693878	7.340000	23.460401	0.000269	3.6
256	-0.693879	8.340000	22.660796	0.000148	3.6
257	-0.693879	9.340000	21.913901	0.000142	3.8
258	-0.693880	9.330000	21.921126	0.000138	3.4
259	-0.693880	9.320000	21.928356	0.000323	4.1
260	-0.693880	10.320000	21.228217	0.000139	3.1
261	-0.693880	11.320000	20.571403	0.000135	3.1
262	-0.693881	11.310000	20.577770	0.000132	7.1
263	-0.693881	11.300000	20.584141	0.000267	3.8
264	-0.693881	12.300000	19.965999	0.000135	3.9
265	-0.693881	13.300000	19.383900	0.000253	3.4
266	-0.693881	13.290000	19.389553	0.000129	3.2
267	-0.693882	13.280000	19.395209	0.000270	3.1
268	-0.693882	14.280000	18.845458	0.000131	3.9
269	-0.693882	15.280000	18.326013	0.000127	6.4
270	-0.693882	15.270000	18.331066	0.000239	3.4
