1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
236	-0.693249	5.510000	25.079885	0.000095	1.1
237	-0.693249	5.500000	25.089349	0.000209	1.1
238	-0.693870	5.490000	25.098821	0.000198	1.1
239	-0.693870	5.480000	25.108299	0.000288	1.1
240	-0.693871	5.470000	25.117785	0.000186	1.1
241	-0.693872	5.460000	25.127277	0.000179	1.1
242	-0.693872	5.450000	25.136777	0.000173	1.1
243	-0.693873	5.440000	25.146284	0.000283	1.1
244	-0.693873	5.430000	25.155799	0.000174	1.1
245	-0.693874	5.420000	25.165320	0.000168	1.1
246	-0.693875	5.410000	25.174849	0.000162	1.1
247	-0.693875	5.400000	25.184385	0.000278	1.1
248	-0.693875	5.390000	25.193928	0.000164	1.0
249	-0.693876	6.390000	24.274106	0.000158	1.1
250	-0.693877	6.380000	24.282972	0.000152	1.1
251	-0.693877	6.370000	24.291844	0.000273	1.2
252	-0.693877	6.360000	24.300722	0.000155	1.1
253	-0.693878	7.360000	23.443856	0.000149	1.1
254	-0.693878	7.350000	23.452126	0.000144	1.1
255	-0.693878	7.340000	23.460401	0.000269	1.1
256	-0.693879	8.340000	22.660796	0.000148	1.1
257	-0.693879	9.340000	21.913901	0.000142	1.1
258	-0.693880	9.330000	21.921126	0.000138	1.1
259	-0.693880	9.320000	21.928356	0.000323	1.1
260	-0.693880	10.320000	21.228217	0.000139	1.1
261	-0.693880	11.320000	20.571403	0.000135	1.1
262	-0.693881	11.310000	20.577770	0.000132	1.1
263	-0.693881	11.300000	20.584141	0.000267	1.1
264	-0.693881	12.300000	19.965999	0.000135	1.0
265	-0.693881	13.300000	19.383900	0.000253	1.1
266	-0.693881	13.290000	19.389553	0.000129	1.1
267	-0.693882	13.280000	19.395209	0.000270	1.1
268	-0.693882	14.280000	18.845458	0.000131	1.2
269	-0.693882	15.280000	18.326013	0.000127	1.1
270	-0.693882	15.270000	18.331066	0.000239	1.1
271	-0.693882	15.260000	18.336121	0.000125	1.1
272	-0.693882	15.250000	18.341180	0.000272	1.1
273	-0.693882	16.250000	17.848799	0.000126	1.1
274	-0.693883	17.250000	17.382164	0.000122	1.1
275	-0.693883	17.240000	17.386709	0.000231	1.1
276	-0.693883	17.230000	17.391257	0.000272	1.1
277	-0.693883	18.230000	16.947942	0.000125	1.1
278	-0.693883	19.230000	16.526666	0.000121	1.1
279	-0.693883	19.220000	16.530775	0.000225	1.2
280	-0.693883	19.210000	16.534886	0.000122	1.1
281	-0.693883	20.210000	16.133651	0.000272	1.1
282	-0.693884	21.210000	15.751428	0.000221	1.0
283	-0.693884	22.210000	15.386896	0.000124	1.1
284	-0.693884	23.210000	15.038855	0.000120	1.1
285	-0.693884	23.200000	15.042257	0.000269	1.1
286	-0.693884	24.200000	14.709464	0.000219	1.1
287	-0.693884	25.200000	14.391077	0.000122	1.1
