1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
445	-0.532515	325.310000	4.623133	0.000001	9.6
446	-0.532515	326.310000	4.609821	0.000001	9.3
447	-0.532515	327.310000	4.596587	0.000001	9.2
448	-0.532515	327.300000	4.596718	0.000001	9.3
449	-0.532515	328.300000	4.583559	0.000001	9.4
450	-0.532515	329.300000	4.570474	0.000001	9.2
451	-0.532515	330.300000	4.557464	0.000001	9.2
452	-0.532515	331.300000	4.544528	0.000001	9.4
453	-0.532515	332.300000	4.531664	0.000001	8.9
454	-0.532515	333.300000	4.518874	0.000001	9.1
455	-0.532515	334.300000	4.506156	0.000001	9.1
456	-0.532515	335.300000	4.493508	0.000001	8.9
457	-0.532515	336.300000	4.480932	0.000001	9.2
458	-0.532515	337.300000	4.468426	0.000001	9.3
459	-0.532515	337.290000	4.468551	0.000001	9.4
460	-0.532515	338.290000	4.456114	0.000001	9.4
461	-0.532515	339.290000	4.443745	0.000001	9.6
462	-0.532515	340.290000	4.431446	0.000001	9.6
463	-0.532515	341.290000	4.419214	0.000001	9.2
464	-0.532515	342.290000	4.407050	0.000001	9.2
465	-0.532515	343.290000	4.394952	0.000001	9.3
466	-0.532515	344.290000	4.382921	0.000001	9.2
467	-0.532515	345.290000	4.370955	0.000001	9.3
468	-0.532515	346.290000	4.359054	0.000001	9.3
469	-0.532515	347.290000	4.347218	0.000001	9.3
470	-0.532515	347.280000	4.347336	0.000001	9.4
471	-0.532515	348.280000	4.335564	0.000001	9.0
472	-0.532515	349.280000	4.323855	0.000001	9.6
473	-0.532515	350.280000	4.312209	0.000001	9.3
474	-0.532515	351.280000	4.300626	0.000001	10.1
475	-0.532515	352.280000	4.289105	0.000001	9.3
476	-0.532515	353.280000	4.277645	0.000001	9.3
477	-0.532515	354.280000	4.266247	0.000001	9.7
478	-0.532515	355.280000	4.254909	0.000001	9.4
479	-0.532515	356.280000	4.243631	0.000001	9.5
480	-0.532515	357.280000	4.232413	0.000001	9.4
481	-0.532515	357.270000	4.232525	0.000001	9.7
482	-0.532515	358.270000	4.221365	0.000001	9.6
483	-0.532515	359.270000	4.210264	0.000001	9.1
484	-0.532515	360.270000	4.199221	0.000001	9.1
485	-0.532515	361.270000	4.188236	0.000001	9.3
486	-0.532515	362.270000	4.177309	0.000001	8.9
487	-0.532515	363.270000	4.166438	0.000001	9.5
488	-0.532515	364.270000	4.155623	0.000001	9.1
489	-0.532515	365.270000	4.144865	0.000001	9.3
490	-0.532515	366.270000	4.134162	0.000001	9.2
491	-0.532515	367.270000	4.123515	0.000001	9.5
492	-0.532515	367.260000	4.123621	0.000001	9.5
493	-0.532515	368.260000	4.113027	0.000001	9.1
494	-0.532515	369.260000	4.102488	0.000001	9.5
495	-0.532515	370.260000	4.092003	0.000001	9.2
496	-0.532515	371.260000	4.081571	0.000001	9.4
497	-0.532515	372.260000	4.071192	0.000001	9.4
498	-0.532515	373.260000	4.060866	0.000001	9.7
499	-0.532515	374.260000	4.050592	0.000001	8.9
